203.79808044433594, 56.37582015991211, -89.2993392944336, 206.99996948242188, 65.61702728271484, -1, -1, -1
203.8192901611328, 56.20734786987305, -88.53173828125, 207.0, 65.56582641601562, -1, -1, -1
203.84434509277344, 56.04024887084961, -87.73409271240234, 206.99996948242188, 65.51471710205078, -1, -1, -1
203.8720703125, 55.87436294555664, -86.93679809570312, 207.0, 65.46369171142578, -1, -1, -1
203.9020538330078, 55.70973587036133, -86.14281463623047, 206.99996948242188, 65.41277313232422, -1, -1, -1
203.93421936035156, 55.546424865722656, -85.35273742675781, 207.0, 65.3619384765625, -1, -1, -1
203.9684600830078, 55.38445281982422, -84.56664276123047, 206.99996948242188, 65.31118774414062, -1, -1, -1
204.00469970703125, 55.22385787963867, -83.7846450805664, 207.00001525878906, 65.26052856445312, -1, -1, -1
204.04293823242188, 55.06464767456055, -83.00658416748047, 206.99996948242188, 65.20995330810547, -1, -1, -1
204.08311462402344, 54.906829833984375, -82.23249816894531, 207.00001525878906, 65.15945434570312, -1, -1, -1
204.12522888183594, 54.75040817260742, -81.46226501464844, 206.99996948242188, 65.10903930664062, -1, -1, -1
204.16921997070312, 54.59537124633789, -80.69580078125, 207.00001525878906, 65.05870819091797, -1, -1, -1
204.2150115966797, 54.44171905517578, -79.93290710449219, 206.99996948242188, 65.00845336914062, -1, -1, -1
204.2626495361328, 54.28944778442383, -79.17357635498047, 207.00001525878906, 64.95825958251953, -1, -1, -1
204.31207275390625, 54.13854217529297, -78.41761779785156, 206.99996948242188, 64.90814971923828, -1, -1, -1
204.36322021484375, 53.989017486572266, -77.6650161743164, 207.00001525878906, 64.85810852050781, -1, -1, -1
204.41610717773438, 53.84083938598633, -76.91558837890625, 206.99996948242188, 64.80813598632812, -1, -1, -1
204.470703125, 53.69402313232422, -76.16925048828125, 207.00001525878906, 64.75823211669922, -1, -1, -1
204.52696228027344, 53.548553466796875, -75.4259262084961, 206.99996948242188, 64.70840454101562, -1, -1, -1
204.58489990234375, 53.40443420410156, -74.68540954589844, 207.00001525878906, 64.65862274169922, -1, -1, -1
204.64442443847656, 53.26164245605469, -73.94780731201172, 206.99996948242188, 64.60891723632812, -1, -1, -1
204.70558166503906, 53.12018966674805, -73.21278381347656, 207.00001525878906, 64.55925750732422, -1, -1, -1
204.76828002929688, 52.98006057739258, -72.48042297363281, 206.99996948242188, 64.50967407226562, -1, -1, -1
204.83258056640625, 52.84126281738281, -71.75054168701172, 207.00001525878906, 64.46013641357422, -1, -1, -1
204.89837646484375, 52.70378112792969, -71.02312469482422, 206.99996948242188, 64.41067504882812, -1, -1, -1
204.9656524658203, 52.56761932373047, -70.29803466796875, 207.00001525878906, 64.36125946044922, -1, -1, -1
205.034423828125, 52.432777404785156, -69.57525634765625, 206.99996948242188, 64.3118896484375, -1, -1, -1
205.10470581054688, 52.29923629760742, -68.85465240478516, 207.00001525878906, 64.26258850097656, -1, -1, -1
205.17648315429688, 52.16701889038086, -68.13613891601562, 206.99996948242188, 64.21333312988281, -1, -1, -1
205.24964904785156, 52.03611373901367, -67.41968536376953, 207.00001525878906, 64.16413116455078, -1, -1, -1
205.32423400878906, 51.90650177001953, -66.70520782470703, 206.99996948242188, 64.11498260498047, -1, -1, -1
205.4002227783203, 51.778202056884766, -65.99261474609375, 207.00001525878906, 64.06587219238281, -1, -1, -1
205.47760009765625, 51.65122604370117, -65.28189849853516, 206.99996948242188, 64.01681518554688, -1, -1, -1
205.5563201904297, 51.525550842285156, -64.57294464111328, 207.00001525878906, 63.96780776977539, -1, -1, -1
205.631103515625, 51.397621154785156, -64.14862823486328, 206.99996948242188, 63.91884231567383, -1, -1, -1
205.69496154785156, 51.265140533447266, -64.23767852783203, 207.00001525878906, 63.86992645263672, -1, -1, -1
205.752685546875, 51.13121795654297, -64.50877380371094, 206.99996948242188, 63.821048736572266, -1, -1, -1
205.80838012695312, 50.99750518798828, -64.79261779785156, 207.00001525878906, 63.77220916748047, -1, -1, -1
205.8627166748047, 50.86439514160156, -65.07537078857422, 206.99996948242188, 63.72341537475586, -1, -1, -1
205.91587829589844, 50.73203659057617, -65.35604858398438, 207.00001525878906, 63.67466354370117, -1, -1, -1
205.9679412841797, 50.600502014160156, -65.63463592529297, 206.99996948242188, 63.625946044921875, -1, -1, -1
206.01893615722656, 50.46979522705078, -65.91096496582031, 207.00001525878906, 63.577274322509766, -1, -1, -1
206.06890869140625, 50.33991622924805, -66.18512725830078, 206.99996948242188, 63.52863693237305, -1, -1, -1
206.11785888671875, 50.21084213256836, -66.4572525024414, 207.00001525878906, 63.480037689208984, -1, -1, -1
206.16583251953125, 50.082557678222656, -66.7272720336914, 206.99996948242188, 63.43147277832031, -1, -1, -1
206.2128143310547, 49.95503616333008, -66.9953842163086, 207.00001525878906, 63.3829460144043, -1, -1, -1
206.25889587402344, 49.82826614379883, -67.26152801513672, 206.99996948242188, 63.33444595336914, -1, -1, -1
206.30401611328125, 49.702186584472656, -67.52581787109375, 207.00001525878906, 63.28599166870117, -1, -1, -1
206.34825134277344, 49.57679748535156, -67.78833770751953, 206.99996948242188, 63.2375602722168, -1, -1, -1
206.39163208007812, 49.452064514160156, -68.04920959472656, 207.00001525878906, 63.18916702270508, -1, -1, -1
206.43414306640625, 49.32795333862305, -68.30842590332031, 206.99996948242188, 63.14080810546875, -1, -1, -1
206.47581481933594, 49.20444869995117, -68.5660629272461, 207.00001525878906, 63.09247970581055, -1, -1, -1
206.51669311523438, 49.08152770996094, -68.82212829589844, 206.99996948242188, 63.0441780090332, -1, -1, -1
206.55677795410156, 48.95916748046875, -69.07672882080078, 207.00001525878906, 62.995906829833984, -1, -1, -1
206.5960693359375, 48.83734893798828, -69.32997131347656, 206.99996948242188, 62.94765853881836, -1, -1, -1
206.63458251953125, 48.71603775024414, -69.581787109375, 207.00001525878906, 62.89944839477539, -1, -1, -1
206.67237854003906, 48.595218658447266, -69.83236694335938, 206.99996948242188, 62.85125732421875, -1, -1, -1
206.70944213867188, 48.47488021850586, -70.08162689208984, 207.00001525878906, 62.80309295654297, -1, -1, -1
206.7457733154297, 48.35499572753906, -70.3297119140625, 206.99996948242188, 62.75495910644531, -1, -1, -1
206.78143310546875, 48.23554611206055, -70.57665252685547, 207.00001525878906, 62.70684814453125, -1, -1, -1
206.81642150878906, 48.116512298583984, -70.82240295410156, 206.99996948242188, 62.65876388549805, -1, -1, -1
206.85072326660156, 47.99787902832031, -71.06713104248047, 207.00001525878906, 62.61070251464844, -1, -1, -1
206.8843536376953, 47.8796272277832, -71.31082153320312, 206.99996948242188, 62.56266403198242, -1, -1, -1
206.91734313964844, 47.76173782348633, -71.55345916748047, 207.00001525878906, 62.514652252197266, -1, -1, -1
206.94967651367188, 47.644203186035156, -71.79515075683594, 206.99996948242188, 62.46665954589844, -1, -1, -1
206.98141479492188, 47.527015686035156, -72.03594207763672, 207.00001525878906, 62.4186897277832, -1, -1, -1
207.01251220703125, 47.41014862060547, -72.27581787109375, 206.99996948242188, 62.3707389831543, -1, -1, -1
207.0430450439453, 47.29359436035156, -72.51481628417969, 207.00001525878906, 62.32281494140625, -1, -1, -1
207.07293701171875, 47.17733383178711, -72.75299835205078, 206.99996948242188, 62.27490997314453, -1, -1, -1
207.10227966308594, 47.06135177612305, -72.99039459228516, 207.00001525878906, 62.22702407836914, -1, -1, -1
207.13101196289062, 46.945648193359375, -73.2270278930664, 206.99996948242188, 62.17915725708008, -1, -1, -1
207.15919494628906, 46.830204010009766, -73.46289825439453, 207.00001525878906, 62.13131332397461, -1, -1, -1
207.1868133544922, 46.71501541137695, -73.69806671142578, 206.99996948242188, 62.0834846496582, -1, -1, -1
207.2138671875, 46.60006332397461, -73.93255615234375, 207.00001525878906, 62.03567886352539, -1, -1, -1
207.22218322753906, 46.48456954956055, -90.08504486083984, 206.99996948242188, 61.98788833618164, -1, -1, -1
207.22323608398438, 46.367820739746094, -90.00244903564453, 207.00001525878906, 61.94011688232422, -1, -1, -1
207.22341918945312, 46.249237060546875, -90.00009155273438, 206.99996948242188, 61.89236068725586, -1, -1, -1
207.22337341308594, 46.12847900390625, -90.0002670288086, 207.00001525878906, 61.844627380371094, -1, -1, -1
207.22328186035156, 46.00538635253906, -90.0002212524414, 206.99996948242188, 61.79690170288086, -1, -1, -1
